cid120,ancestor96,future_growth,future_logfold,n_desc132,g120_volume,g96_volume,g120_x,g96_x,g120_y,g96_y,g120_z,g96_z,g120_neighbors,g96_neighbors,g120_logvolume,g96_logvolume,d_x,d_y,d_z,logvol_ratio_96_120,cur_AG,old_AG,cur_AHP6,old_AHP6,cur_ANT,old_ANT,cur_AP1,old_AP1,cur_AP2,old_AP2,cur_AP3,old_AP3,cur_AS1,old_AS1,cur_ATML1,old_ATML1,cur_CLV3,old_CLV3,cur_CUC1_2_3,old_CUC1_2_3,cur_ETTIN,old_ETTIN,cur_FIL,old_FIL,cur_LFY,old_LFY,cur_MP,old_MP,cur_PHB_PHV,old_PHB_PHV,cur_PI,old_PI,cur_PUCHI,old_PUCHI,cur_REV,old_REV,cur_SEP1,old_SEP1,cur_SEP2,old_SEP2,cur_SEP3,old_SEP3,cur_STM,old_STM,cur_SUP,old_SUP,cur_SVP,old_SVP,cur_WUS,old_WUS
464,291,0.1105350472020611,0.8121430515260174,2,105.36841724051405,207.08798065193642,22.70428805892075,23.574243371247483,31.535689148933287,32.79203978909719,34.24564583013922,25.745108028367046,10.0,16.0,4.6574629445297875,5.333143730270891,-0.8699553123267343,-1.2563506401639017,8.500537801772172,-0.6756807857411034,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
465,246,0.09833558190680498,0.7488041561584918,2,174.89328412159452,148.71474845041064,33.30478881984036,30.81587703217977,52.96320438015359,44.88272989264301,34.3952802358804,20.45159201342743,15.0,11.0,5.164175982897351,5.002030031132984,2.488911787660591,8.080474487510578,13.94368822245297,0.16214595176436675,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
466,307,0.12280390855215242,0.8720368678278938,2,97.91013928902946,173.95873335474587,37.35366281531813,31.043507639322566,67.349892514982,55.492403490816876,33.75121321514739,25.46329926022424,10.0,13.0,4.584050111988086,5.158818106458654,6.310155175995565,11.857489024165126,8.287913954923148,-0.5747679944705683,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
467,219,0.09288460360123449,0.7191521872659179,1,110.86449179735519,264.5045791356011,41.624539847745105,36.23860312228136,52.785109336197266,44.58670327230591,33.47730705099235,19.36301780996524,12.0,16.0,4.70830866091714,5.5778585635704285,5.385936725463743,8.198406063891355,14.114289241027112,-0.8695499026532879,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
468,324,0.19913239684475373,1.180755505928168,3,193.0484281516451,99.65708536553248,15.2244462144277,17.904408438878388,37.620572536241184,38.9617060944548,34.74441589993585,26.264881899813606,15.0,10.0,5.262941080494477,4.601735146645264,-2.679962224450687,-1.3411335582136132,8.479534000122246,0.6612059338492131,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,344,-0.000771925492687584,-0.008786981612678553,2,324.7351365542944,185.29902237909957,33.34090704408557,29.708901738250304,8.707897455913411,22.14543789960403,37.86731364466737,29.65806371958799,16.0,20.0,5.783009885617352,5.221970857395581,3.632005305835264,-13.437540443690619,8.20924992507938,0.561039028221771,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
470,229,0.5441114663900973,1.9694308723369653,4,92.0140038459018,138.04317425795986,57.7260162425217,47.93608495230819,13.871632863819876,27.504464790688285,32.972500275,17.429076749041243,10.0,10.0,4.521940781181727,4.927566493169415,9.78993129021351,-13.632831926868409,15.543423525958758,-0.4056257119876874,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,321,0.21447858807052814,1.2327810331516917,3,228.23473562646512,144.42382827903356,14.382062786064568,18.780573159602874,31.489201228433707,34.80821731157556,36.609223145048205,27.69942286273312,18.0,14.0,5.430374641560663,4.9727522286279005,-4.398510373538306,-3.319016083141854,8.909800282315086,0.45762241293276246,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,325,0.05910899740403694,0.5127649244536922,2,115.06513110336374,170.40154195726228,19.196548843807175,22.072516183021456,50.081829781663906,46.47565984051889,34.06014076105132,27.212542687060555,13.0,14.0,4.74549832546397,5.138157663399239,-2.875967339214281,3.606169941145019,6.847598073990767,-0.3926593379352697,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
473,353,0.1264943460807333,0.8893727063434048,2,114.179281998015,153.0056686217877,21.79714147058239,22.76530271951823,63.251007916868275,51.882232694215126,33.44953831409027,29.93149217054146,11.0,9.0,4.7377698621822635,5.0304749705217136,-0.9681612489358393,11.368775222653149,3.5180461435488084,-0.2927051083394502,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
474,183,0.10804908372608393,0.7995574720133252,1,216.09003014990975,246.19851061225862,41.25423496806069,36.14177464783032,23.408663549325574,29.65142051177003,34.3987137845808,16.65745514531462,14.0,17.0,5.3756951270941515,5.506138164228638,5.112460320230376,-6.2427569624444565,17.741258639266178,-0.1304430371344857,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
475,298,-0.07596860398319509,-1.9731195733944735,1,121.77091357826176,110.0128775540291,48.52166966184134,41.68099717793253,4.893984616708385,19.760857681722246,33.9039780889393,25.327022670113973,8.0,12.0,4.80214152198122,4.700597427613406,6.840672483908804,-14.866873065013861,8.576955418825325,0.10154409436781403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,244,0.20914911955111976,1.2150185809728822,2,130.31507107823836,124.80819320988121,56.15538008416416,43.884966680723906,20.089725649185002,28.625165483293642,33.790874454206566,19.092523751153447,13.0,12.0,4.869955141895278,4.826778104500615,12.270413403440251,-8.53543983410864,14.69835070305312,0.043177037394662866,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,281,0.328215734227473,1.5517618326565465,3,72.48722249144024,70.28007129179723,60.78686037681577,47.83862351652594,25.809862706373192,33.37125791092904,33.43536924717477,21.188609030064754,8.0,7.0,4.283410304830896,4.252488277715042,12.948236860289825,-7.561395204555847,12.246760217110015,0.030922027115853866,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,272,0.08137914857043083,0.6535208340569855,2,233.69270914651705,116.85791687503539,28.87945834295702,27.048969865323873,44.600918168745416,40.373824754291846,35.85098205190756,21.416358636266093,18.0,13.0,5.454007043567861,4.760958811150495,1.8304884776331463,4.22709341445357,14.434623415641465,0.6930482324173662,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
479,156,0.07240775759156712,0.5991777904826484,1,147.1462040798645,378.6969243890234,41.26561052519667,35.77193667678736,36.12535648164811,35.95822003474028,34.581496800038835,14.545553077426792,11.0,18.0,4.991426678083514,5.936736213377604,5.493673848409308,0.1671364469078327,20.035943722612043,-0.9453095352940899,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
480,284,0.015087516514603098,0.1578511280005792,2,183.74224991588466,188.31752682866139,51.33328977603994,42.49999909154609,28.73866089517885,33.69048026706451,34.469720766485224,24.174190041551586,16.0,15.0,5.213533959874939,5.23812951061276,8.833290684493853,-4.951819371885659,10.295530724933638,-0.024595550737821242,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
481,206,0.1275665552532689,0.894353579590652,1,132.20107239930343,138.29394231992345,53.39568588241748,43.24187997389283,15.155008967324736,23.84436698220282,34.84405643461344,17.404007219274682,11.0,16.0,4.884324039331004,4.929381436698574,10.153805908524653,-8.689358014878085,17.44004921533876,-0.04505739736757084,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
482,333,0.16707121156557175,1.0624577633924746,2,124.04745052641606,128.18891819339044,11.187076766756661,14.789528965603633,41.3706598666206,37.568070601543255,34.71159349274361,27.622793720475293,8.0,9.0,4.8206641579428675,4.853505099201067,-3.602452198846972,3.8025892650773443,7.088799772268317,-0.032840941258200036,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
